Longitud Sexa finca;Latitud Sexa finca;Municipio Finca;HORA INICIO TURNO;HORA FIN TURNO;FINCA;FECHA;lat_decimal;lon_decimal;fecha_dt;hora_inicio_turno_dt;hora_fin_turno_dt;fecha_clima;lat_key;lon_key;fecha_key;clima_fuente;clima_temp_promedio_dia_c;clima_temp_min_dia_c;clima_temp_max_dia_c;clima_precipitacion_dia_mm;clima_viento_promedio_dia_kmh;clima_presion_promedio_dia_hpa;clima_horas_validas_dia;clima_horas_lluvia_dia;clima_observacion_dia;clima_estado_dia;fue_lluvioso_dia;clima_imputado
75°52'57.2''W;4°13'34.6''N;Sevilla;14:00:00;22:00:00;13SNGER;01/03/2026;4.226277778;-75.88255556;01/03/2026;01/03/2026 14:00;01/03/2026 22:00;01/03/2026;4.22628;-75.88256;01/03/2026;Open-Meteo Archive;16.3;11.9;22.4;12.2;6.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;01/03/2026;4.226277778;-75.88255556;01/03/2026;01/03/2026 6:00;01/03/2026 14:00;01/03/2026;4.22628;-75.88256;01/03/2026;Open-Meteo Archive;16.3;11.9;22.4;12.2;6.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;02/03/2026;4.226277778;-75.88255556;02/03/2026;02/03/2026 6:00;02/03/2026 14:00;02/03/2026;4.22628;-75.88256;02/03/2026;Open-Meteo Archive;16.5;11.6;22.1;4.8;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;14:00:00;22:00:00;13SNGER;02/03/2026;4.226277778;-75.88255556;02/03/2026;02/03/2026 14:00;02/03/2026 22:00;02/03/2026;4.22628;-75.88256;02/03/2026;Open-Meteo Archive;16.5;11.6;22.1;4.8;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;02/03/2026;4.226277778;-75.88255556;02/03/2026;02/03/2026 6:00;02/03/2026 14:00;02/03/2026;4.22628;-75.88256;02/03/2026;Open-Meteo Archive;16.5;11.6;22.1;4.8;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;14:00:00;22:00:00;13SNGER;02/03/2026;4.226277778;-75.88255556;02/03/2026;02/03/2026 14:00;02/03/2026 22:00;02/03/2026;4.22628;-75.88256;02/03/2026;Open-Meteo Archive;16.5;11.6;22.1;4.8;6.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;03/03/2026;4.226277778;-75.88255556;03/03/2026;03/03/2026 6:00;03/03/2026 14:00;03/03/2026;4.22628;-75.88256;03/03/2026;Open-Meteo Archive;16.3;11.5;22;6.8;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;14:00:00;22:00:00;13SNGER;03/03/2026;4.226277778;-75.88255556;03/03/2026;03/03/2026 14:00;03/03/2026 22:00;03/03/2026;4.22628;-75.88256;03/03/2026;Open-Meteo Archive;16.3;11.5;22;6.8;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;03/03/2026;4.226277778;-75.88255556;03/03/2026;03/03/2026 6:00;03/03/2026 14:00;03/03/2026;4.22628;-75.88256;03/03/2026;Open-Meteo Archive;16.3;11.5;22;6.8;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'57.2''W;4°13'34.6''N;Sevilla;6:00:00;14:00:00;13SNGER;03/03/2026;4.226277778;-75.88255556;03/03/2026;03/03/2026 6:00;03/03/2026 14:00;03/03/2026;4.22628;-75.88256;03/03/2026;Open-Meteo Archive;16.3;11.5;22;6.8;7.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
